id,syear,sex,alter,anz_pers,anz_kind,bildung,erwerb,branche,gesund_org,lebensz_org,einkommenj1,einkommenj2,einkommenm1,einkommenm2
20116,2018,[1] weiblich,37,7,5,11.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,7,0,0,0,0
20116,2019,[1] weiblich,38,7,5,11.5,"[4] Unregelmässig, geringfügig erwerbstät.",[86] Gesundheitswesen,[3] Zufriedenstellend,7,1,0,206.80565,0
31381,2015,[1] weiblich,38,5,3,18,[2] Teilzeitbeschäftigung,[72] Forschung und Entwicklung,[2] Gut,9,39186.41,0,444.74802,0
31381,2016,[1] weiblich,39,5,3,18,[1] Voll erwerbstätig,[85] Erziehung und Unterricht,[2] Gut,8,35113.719,0,4546.9883,0
31381,2017,[1] weiblich,40,5,3,18,[1] Voll erwerbstätig,[86] Gesundheitswesen,[2] Gut,8,61063.59,0,4790.8643,0
31381,2018,[1] weiblich,41,5,3,18,[1] Voll erwerbstätig,[86] Gesundheitswesen,[2] Gut,9,59666.582,0,4472.4756,0
31381,2019,[1] weiblich,42,5,3,18,[1] Voll erwerbstätig,[72] Forschung und Entwicklung,[2] Gut,9,61123.215,0,5584.5708,0
9467,2015,[1] weiblich,28,5,3,10,[5] Nicht erwerbstätig,,[2] Gut,8,0,2962.3721,0,0
9467,2016,[1] weiblich,29,5,3,10,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,8,0,0,0,0
9467,2017,[1] weiblich,30,7,5,10,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,8,0,0,0,0
9467,2018,[1] weiblich,31,7,5,10,[5] Nicht erwerbstätig,,[1] Sehr gut,8,0,0,0,0
9467,2019,[1] weiblich,32,7,5,10,[5] Nicht erwerbstätig,,[2] Gut,8,0,0,0,0
25481,2015,[0] männlich,18,3,0,9,"[3] Ausbildung, Lehre",[41] Hochbau,[2] Gut,7,1,0,343.96442,0
25481,2016,[0] männlich,19,2,0,9,[5] Nicht erwerbstätig,,[2] Gut,8,267.95959,0,0,0
17270,2015,[0] männlich,23,2,0,10,[5] Nicht erwerbstätig,,[4] Weniger gut,6,0,0,0,0
17270,2016,[0] männlich,24,1,0,10,"[3] Ausbildung, Lehre",[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[4] Weniger gut,5,4532.3955,0,592.52618,0
17270,2017,[0] männlich,25,1,0,10,"[3] Ausbildung, Lehre","[26] Herstellung von Datenverarbeitungsgeraeten, elektronischen und optischen Erzeugnissen",[4] Weniger gut,5,3356.7776,0,328.26352,0
17270,2018,[0] männlich,26,1,0,11.5,[1] Voll erwerbstätig,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[4] Weniger gut,7,7195.8188,0,636.88452,0
17270,2019,[0] männlich,27,1,0,11.5,[1] Voll erwerbstätig,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[4] Weniger gut,2,7305.396,0,2487.4597,0
3771,2015,[0] männlich,47,6,3,10.5,[1] Voll erwerbstätig,"[43] Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",[5] Schlecht,8,28688.34,0,2195.4065,0
3771,2016,[0] männlich,48,6,2,10.5,[1] Voll erwerbstätig,"[43] Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",[3] Zufriedenstellend,9,31879.375,0,2685.7336,0
3771,2017,[0] männlich,49,6,2,10.5,[1] Voll erwerbstätig,"[43] Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",[4] Weniger gut,8,35529.555,0,3177.5449,0
3771,2018,[0] männlich,50,6,2,10.5,[1] Voll erwerbstätig,"[43] Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",[4] Weniger gut,7,27411.186,0,2601.6443,0
3771,2019,[0] männlich,51,6,2,10.5,[1] Voll erwerbstätig,"[43] Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",[3] Zufriedenstellend,9,28781.969,0,2336.3269,0
6890,2015,[0] männlich,48,5,3,10.5,[1] Voll erwerbstätig,[25] Herstellung von Metallerzeugnissen,[2] Gut,7,22441.168,0,2405.75,0
6890,2016,[0] männlich,49,5,3,10.5,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[1] Sehr gut,7,29380.18,0,3493.9368,0
6890,2017,[0] männlich,50,5,3,10.5,[5] Nicht erwerbstätig,,[2] Gut,7,37804.375,0,0,0
6890,2018,[0] männlich,51,5,3,10.5,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[1] Sehr gut,8,22970.365,0,3094.6372,0
6890,2019,[0] männlich,52,5,3,10.5,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[2] Gut,7,36961.973,0,2991.2161,0
21824,2015,[1] weiblich,38,5,3,9,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,6,0,1947.572,0,161.09969
21824,2016,[1] weiblich,39,5,3,9,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,7,0,1016.2355,0,0
21824,2017,[1] weiblich,40,5,3,9,[1] Voll erwerbstätig,[96] Erbringung von sonstigen ueberwiegend persoenlichen Dienstleistungen,[4] Weniger gut,6,0,0,0,0
21824,2018,[1] weiblich,41,5,3,9,[1] Voll erwerbstätig,[96] Erbringung von sonstigen ueberwiegend persoenlichen Dienstleistungen,[3] Zufriedenstellend,8,0,0,395.8269,0
21824,2019,[1] weiblich,42,5,3,9,[2] Teilzeitbeschäftigung,[96] Erbringung von sonstigen ueberwiegend persoenlichen Dienstleistungen,[3] Zufriedenstellend,7,0,0,530.0307,0
12089,2015,[1] weiblich,44,4,2,12,[5] Nicht erwerbstätig,,[2] Gut,8,6244.0063,0,0,0
12089,2016,[1] weiblich,45,4,2,12,"[4] Unregelmässig, geringfügig erwerbstät.","[74] Sonstige freiberufliche, wissenschaftliche und technische Taetigkeiten",[1] Sehr gut,7,0,0,984.724,0
12089,2017,[1] weiblich,46,4,2,12,"[4] Unregelmässig, geringfügig erwerbstät.","[74] Sonstige freiberufliche, wissenschaftliche und technische Taetigkeiten",[2] Gut,7,0,0,1874.1478,0
12089,2018,[1] weiblich,47,4,2,12,[1] Voll erwerbstätig,[51] Luftfahrt,[2] Gut,8,27698.064,0,2364.2488,0
12930,2015,[1] weiblich,37,4,2,18,[2] Teilzeitbeschäftigung,[86] Gesundheitswesen,[4] Weniger gut,8,30590.096,0,2536.9028,0
12930,2016,[1] weiblich,38,4,2,18,[2] Teilzeitbeschäftigung,[86] Gesundheitswesen,[1] Sehr gut,9,27077.891,0,2294.6111,0
12930,2017,[1] weiblich,39,4,2,18,[2] Teilzeitbeschäftigung,[86] Gesundheitswesen,[3] Zufriedenstellend,8,27765.459,0,3155.5649,0
12930,2018,[1] weiblich,40,4,2,18,[2] Teilzeitbeschäftigung,[86] Gesundheitswesen,[3] Zufriedenstellend,8,34520.063,0,3382.2012,0
12930,2019,[1] weiblich,41,4,2,18,[2] Teilzeitbeschäftigung,[86] Gesundheitswesen,[2] Gut,9,28244.916,0,2694.3054,0
18260,2017,[0] männlich,41,5,3,12,[1] Voll erwerbstätig,[72] Forschung und Entwicklung,[1] Sehr gut,9,103015.75,0,8209.2314,0
18260,2018,[0] männlich,42,5,3,12,[1] Voll erwerbstätig,[72] Forschung und Entwicklung,[1] Sehr gut,9,105593.62,0,17785.445,0
18260,2019,[0] männlich,43,5,3,12,[1] Voll erwerbstätig,[72] Forschung und Entwicklung,[1] Sehr gut,9,145656.42,0,12421.274,0
30818,2016,[1] weiblich,38,5,3,12,[2] Teilzeitbeschäftigung,,[2] Gut,8,0,0,866.94031,0
30818,2017,[1] weiblich,39,5,3,12,[1] Voll erwerbstätig,[32] Herstellung von sonstigen Waren,[1] Sehr gut,[10] ganz und gar zufrieden,4166.1353,0,1470.1379,0
30818,2018,[1] weiblich,40,5,3,12,[2] Teilzeitbeschäftigung,[32] Herstellung von sonstigen Waren,[1] Sehr gut,[10] ganz und gar zufrieden,17761.826,0,2180.5669,0
30818,2019,[1] weiblich,41,5,3,12,[2] Teilzeitbeschäftigung,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[1] Sehr gut,[10] ganz und gar zufrieden,21630.496,5572.8184,258.0387,0
14534,2015,[1] weiblich,52,4,2,18,[2] Teilzeitbeschäftigung,[85] Erziehung und Unterricht,[3] Zufriedenstellend,7,24473.74,0,2000.5391,0
14534,2016,[1] weiblich,53,4,2,18,[1] Voll erwerbstätig,[85] Erziehung und Unterricht,[2] Gut,8,31639.99,0,2604.4409,0
14534,2017,[1] weiblich,54,4,2,18,[1] Voll erwerbstätig,[85] Erziehung und Unterricht,[2] Gut,7,21289.803,0,3371.5178,0
14534,2018,[1] weiblich,55,4,2,18,[1] Voll erwerbstätig,[85] Erziehung und Unterricht,[2] Gut,7,46593.664,0,3036.2009,0
14534,2019,[1] weiblich,56,4,2,18,[2] Teilzeitbeschäftigung,[85] Erziehung und Unterricht,[2] Gut,7,44967.32,0,3289.9631,0
18377,2015,[1] weiblich,39,4,2,12,[2] Teilzeitbeschäftigung,[86] Gesundheitswesen,[2] Gut,7,14249.029,0,1144.686,0
18377,2016,[1] weiblich,40,4,2,12,[2] Teilzeitbeschäftigung,[86] Gesundheitswesen,[2] Gut,8,11582.086,0,821.17712,0
18377,2017,[1] weiblich,41,4,2,12,[2] Teilzeitbeschäftigung,[86] Gesundheitswesen,[3] Zufriedenstellend,7,9907.5234,0,1091.6111,0
18377,2018,[1] weiblich,42,4,2,12,[2] Teilzeitbeschäftigung,[86] Gesundheitswesen,[2] Gut,8,15326.873,0,1335.3091,0
563,2015,[0] männlich,39,4,2,12,[1] Voll erwerbstätig,[77] Vermietung von beweglichen Sachen,[2] Gut,8,29429.125,0,2405.9263,0
563,2016,[0] männlich,40,4,2,12,[1] Voll erwerbstätig,[77] Vermietung von beweglichen Sachen,[2] Gut,8,25528.73,0,2716.7803,0
563,2017,[0] männlich,41,4,2,12,[1] Voll erwerbstätig,"[84] Oeffentliche Verwaltung, Verteidigung; Sozialversicherung",[2] Gut,8,28210.41,0,2136.1487,0
31403,2015,[0] männlich,56,5,3,14,[2] Teilzeitbeschäftigung,[85] Erziehung und Unterricht,[3] Zufriedenstellend,8,0,0,2913.5681,0
31403,2016,[0] männlich,57,5,3,14,[2] Teilzeitbeschäftigung,[85] Erziehung und Unterricht,[3] Zufriedenstellend,9,0,0,2319.9487,337.28937
31403,2017,[0] männlich,58,5,3,14,[2] Teilzeitbeschäftigung,[85] Erziehung und Unterricht,[2] Gut,7,0,0,2666.7563,0
31403,2018,[0] männlich,59,5,3,14,[2] Teilzeitbeschäftigung,[85] Erziehung und Unterricht,[3] Zufriedenstellend,9,17895.486,0,2817.8604,0
31403,2019,[0] männlich,60,5,3,14,[1] Voll erwerbstätig,[28] Maschinenbau,[2] Gut,[10] ganz und gar zufrieden,0,0,2652.3633,0
29289,2015,[0] männlich,46,4,2,13,[1] Voll erwerbstätig,[62] Erbringung von Dienstleistungen der Informationstechnologie,[1] Sehr gut,9,134773.31,0,11552.876,0
29289,2016,[0] männlich,47,5,3,13,[1] Voll erwerbstätig,[62] Erbringung von Dienstleistungen der Informationstechnologie,[3] Zufriedenstellend,8,130247.55,0,11043.764,0
29289,2017,[0] männlich,48,5,3,13,[1] Voll erwerbstätig,[62] Erbringung von Dienstleistungen der Informationstechnologie,[3] Zufriedenstellend,8,177950.28,0,15167.302,0
22733,2015,[0] männlich,39,4,1,11,[1] Voll erwerbstätig,"[15] Herstellung von Leder, Lederwaren und Schuhen",[2] Gut,8,0,0,4938.7168,0
17148,2015,[1] weiblich,19,4,1,10,"[4] Unregelmässig, geringfügig erwerbstät.",[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[3] Zufriedenstellend,8,1102.3873,0,399.30322,0
17148,2018,[1] weiblich,22,3,1,10,[1] Voll erwerbstätig,[73] Werbung und Marktforschung,[2] Gut,8,2206.9294,0,1225.936,0
21433,2015,[1] weiblich,29,4,2,12,[5] Nicht erwerbstätig,,[2] Gut,8,17652.32,1744.8733,0,178.21153
21433,2016,[1] weiblich,30,4,2,12,[1] Voll erwerbstätig,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[3] Zufriedenstellend,8,3553.7075,78.922516,2986.6445,165.51321
21433,2017,[1] weiblich,31,4,2,12,[2] Teilzeitbeschäftigung,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[3] Zufriedenstellend,6,11482.177,0,1063.7568,0
21433,2018,[1] weiblich,32,4,2,12,[2] Teilzeitbeschäftigung,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[2] Gut,7,25905.256,0,1984.1027,0
4360,2015,[1] weiblich,29,4,2,10,"[4] Unregelmässig, geringfügig erwerbstät.",[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[2] Gut,7,0,0,514.69397,0
4360,2016,[1] weiblich,30,4,2,10,"[4] Unregelmässig, geringfügig erwerbstät.",[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[2] Gut,8,2027.8247,0,973.64447,0
4360,2018,[1] weiblich,32,4,2,10,"[3] Ausbildung, Lehre",[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[2] Gut,7,6752.5674,0,279.43533,0
8915,2017,[1] weiblich,18,4,2,,[5] Nicht erwerbstätig,,[4] Weniger gut,8,0,0,0,0
28580,2017,[0] männlich,35,4,2,14.5,[1] Voll erwerbstätig,[45] Handel mit Kraftfahrzeugen,[1] Sehr gut,9,24924.725,1057.9335,2355.2307,0
24957,2015,[1] weiblich,36,6,4,11.5,"[4] Unregelmässig, geringfügig erwerbstät.",[81] Gebaeudebetreuung,[2] Gut,7,1040.0026,0,362.18222,0
24957,2016,[1] weiblich,37,6,3,11.5,"[4] Unregelmässig, geringfügig erwerbstät.","[43] Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",[3] Zufriedenstellend,8,847.1106,0,490.03137,0
24957,2017,[1] weiblich,38,6,3,11.5,"[4] Unregelmässig, geringfügig erwerbstät.","[16] Herstellung von Holz-, Flecht-, Korb- und Korkwaren (ohne Moebel)",[2] Gut,7,5042.5952,0,896.39404,0
4543,2015,[0] männlich,31,4,2,10.5,[1] Voll erwerbstätig,[25] Herstellung von Metallerzeugnissen,[2] Gut,[10] ganz und gar zufrieden,40159.508,0,3480.8635,0
4543,2016,[0] männlich,32,5,3,10.5,[1] Voll erwerbstätig,[25] Herstellung von Metallerzeugnissen,[3] Zufriedenstellend,[10] ganz und gar zufrieden,41012.711,0,3511.4165,0
4543,2017,[0] männlich,33,5,3,10.5,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[2] Gut,8,37650.375,0,3487.2773,0
4543,2018,[0] männlich,34,5,3,10.5,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[2] Gut,8,35721.48,0,4784.0732,0
20647,2019,[0] männlich,17,5,3,,"[4] Unregelmässig, geringfügig erwerbstät.",,[2] Gut,,0,0,273.41467,0
18234,2015,[0] männlich,43,3,1,12,[1] Voll erwerbstätig,"[79] Reisebueros, Reiseveranstalter und Erbringung sonstiger Reservierungsdienstleistungen",[2] Gut,9,38920.066,0,3099.9236,0
18234,2016,[0] männlich,44,3,1,12,[1] Voll erwerbstätig,"[79] Reisebueros, Reiseveranstalter und Erbringung sonstiger Reservierungsdienstleistungen",[2] Gut,9,41600.578,0,3441.8,0
27328,2015,[1] weiblich,42,3,1,15,[2] Teilzeitbeschäftigung,"[84] Oeffentliche Verwaltung, Verteidigung; Sozialversicherung",[2] Gut,9,20435.83,727.07129,1542.8857,0
27328,2016,[1] weiblich,43,3,1,15,[2] Teilzeitbeschäftigung,"[84] Oeffentliche Verwaltung, Verteidigung; Sozialversicherung",[2] Gut,8,17971.068,0,905.70917,0
16750,2015,[0] männlich,46,5,3,10.5,[1] Voll erwerbstätig,[36] Wasserversorgung,[4] Weniger gut,6,32029.377,0,2570.2615,0
16750,2016,[0] männlich,47,5,3,10.5,[1] Voll erwerbstätig,[85] Erziehung und Unterricht,[3] Zufriedenstellend,7,32020.16,0,2678.7068,0
16750,2017,[0] männlich,48,5,3,10.5,[1] Voll erwerbstätig,[85] Erziehung und Unterricht,[3] Zufriedenstellend,7,37148.41,0,3506.6423,0
16750,2018,[0] männlich,49,5,3,10.5,[1] Voll erwerbstätig,[85] Erziehung und Unterricht,[3] Zufriedenstellend,8,34267.945,1339.7574,2973.7744,0
16750,2019,[0] männlich,50,5,3,10.5,[1] Voll erwerbstätig,[85] Erziehung und Unterricht,[4] Weniger gut,7,36541.898,1564.0433,2575.6099,0
1384,2019,[0] männlich,18,2,0,,[5] Nicht erwerbstätig,,[1] Sehr gut,9,0,0,0,0
8907,2015,[0] männlich,39,4,2,10.5,[1] Voll erwerbstätig,[31] Herstellung von Moebeln,[2] Gut,8,45992.848,0,3695.8994,0
8907,2016,[0] männlich,40,4,2,10.5,[1] Voll erwerbstätig,[31] Herstellung von Moebeln,[2] Gut,7,39567.906,0,3223.7468,0
8907,2017,[0] männlich,41,4,2,10.5,[1] Voll erwerbstätig,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[2] Gut,8,50858.918,0,4079.6538,0
8907,2018,[0] männlich,42,4,2,10.5,[1] Voll erwerbstätig,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[3] Zufriedenstellend,7,27594.076,0,2342.8708,0
8907,2019,[0] männlich,43,4,2,10.5,[1] Voll erwerbstätig,[47] Einzelhandel (ohne Handel mit Kraftfahrzeugen),[3] Zufriedenstellend,7,35013.93,0,3470.1897,0
29661,2015,[0] männlich,43,4,2,18,[1] Voll erwerbstätig,"[65] Versicherungen, Rueckversicherungen und Pensionskassen (ohne Sozialversicherung)",[2] Gut,7,94529.555,0,7652.6484,0
29661,2016,[0] männlich,44,4,2,18,[1] Voll erwerbstätig,"[65] Versicherungen, Rueckversicherungen und Pensionskassen (ohne Sozialversicherung)",[2] Gut,8,90512.672,0,7769.2896,0
29661,2017,[0] männlich,45,4,2,18,[1] Voll erwerbstätig,[66] Mit Finanz- und Versicherungsdienstleistungen verbundene Taetigkeiten,[2] Gut,7,89468.414,0,7366.7603,0
29661,2018,[0] männlich,46,4,2,18,[1] Voll erwerbstätig,[66] Mit Finanz- und Versicherungsdienstleistungen verbundene Taetigkeiten,[2] Gut,8,92837.93,0,5939.813,0
29661,2019,[0] männlich,47,4,2,18,[1] Voll erwerbstätig,[66] Mit Finanz- und Versicherungsdienstleistungen verbundene Taetigkeiten,[2] Gut,9,70716.383,0,6139.1318,0
7247,2015,[1] weiblich,35,8,6,13,[5] Nicht erwerbstätig,,[2] Gut,9,0,0,0,0
7247,2016,[1] weiblich,36,8,6,13,[1] Voll erwerbstätig,[87] Heime (ohne Erholungs- und Ferienheime),[1] Sehr gut,[10] ganz und gar zufrieden,521.96191,0,2621.354,0
7247,2017,[1] weiblich,37,8,6,13,"[3] Ausbildung, Lehre",[86] Gesundheitswesen,[2] Gut,8,10639.583,1139.832,1105.3225,0
7247,2018,[1] weiblich,38,8,6,13,"[3] Ausbildung, Lehre",[86] Gesundheitswesen,[1] Sehr gut,2,10428.254,10753.984,801.03943,0
7247,2019,[1] weiblich,39,7,6,13,"[3] Ausbildung, Lehre",[86] Gesundheitswesen,[2] Gut,9,24727.201,1696.5237,1963.2595,0
19137,2015,[1] weiblich,18,6,3,,"[4] Unregelmässig, geringfügig erwerbstät.",[56] Gastronomie,[2] Gut,9,7004.2861,0,284.67606,0
19137,2016,[1] weiblich,19,6,3,,[5] Nicht erwerbstätig,,[2] Gut,[10] ganz und gar zufrieden,0,0,0,0
19137,2017,[1] weiblich,20,6,2,13,[5] Nicht erwerbstätig,,[2] Gut,8,0,1790.1361,0,0
10101,2015,[1] weiblich,41,6,2,12,[2] Teilzeitbeschäftigung,[88] Sozialwesen (ohne Heime),[1] Sehr gut,9,10311.361,0,610.07916,0
10101,2016,[1] weiblich,42,6,2,12,[2] Teilzeitbeschäftigung,[88] Sozialwesen (ohne Heime),[4] Weniger gut,5,10937.745,0,568.56232,0
10101,2017,[1] weiblich,43,6,2,12,[2] Teilzeitbeschäftigung,[88] Sozialwesen (ohne Heime),[3] Zufriedenstellend,7,9010.2871,0,1527.3584,0
10101,2018,[1] weiblich,44,6,2,12,[2] Teilzeitbeschäftigung,[88] Sozialwesen (ohne Heime),[3] Zufriedenstellend,8,13812.07,0,1556.0148,0
10101,2019,[1] weiblich,45,5,2,12,[2] Teilzeitbeschäftigung,[86] Gesundheitswesen,[4] Weniger gut,5,17880.998,0,1190.6394,0
29192,2019,[0] männlich,17,5,2,9,"[3] Ausbildung, Lehre",,[2] Gut,,0,0,559.97552,0
10181,2015,[0] männlich,45,4,2,12,[1] Voll erwerbstätig,[33] Reparatur und Installation von Maschinen und Ausruestungen,[3] Zufriedenstellend,8,66653.086,1909.4717,5390.5195,109.83295
10181,2016,[0] männlich,46,4,2,12,[1] Voll erwerbstätig,[33] Reparatur und Installation von Maschinen und Ausruestungen,[3] Zufriedenstellend,7,59781.102,1978.5765,5514.897,138.20053
10181,2017,[0] männlich,47,4,2,12,[1] Voll erwerbstätig,[33] Reparatur und Installation von Maschinen und Ausruestungen,[4] Weniger gut,8,66376.297,1889.259,4991.5503,0
10181,2018,[0] männlich,48,4,2,12,[1] Voll erwerbstätig,[33] Reparatur und Installation von Maschinen und Ausruestungen,[3] Zufriedenstellend,8,63679.453,0,5392.3506,0
10181,2019,[0] männlich,49,4,2,12,[1] Voll erwerbstätig,[33] Reparatur und Installation von Maschinen und Ausruestungen,[4] Weniger gut,8,69743.984,1892.5281,6238.3081,0
14157,2015,[1] weiblich,45,4,2,10.5,[5] Nicht erwerbstätig,,[2] Gut,7,0,0,0,0
14157,2016,[1] weiblich,46,4,2,10.5,[5] Nicht erwerbstätig,,[5] Schlecht,7,0,0,0,0
14157,2017,[1] weiblich,47,4,1,10.5,[5] Nicht erwerbstätig,,[4] Weniger gut,7,0,0,0,0
9498,2015,[1] weiblich,32,3,1,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,6,0,0,0,0
9498,2016,[1] weiblich,33,3,1,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,6,1,0,0,0
9498,2017,[1] weiblich,34,3,1,10.5,[5] Nicht erwerbstätig,,[2] Gut,5,10037.699,0,0,0
9498,2018,[1] weiblich,35,3,1,10.5,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,5,9137.0693,0,0,0
9498,2019,[1] weiblich,36,3,1,10.5,[1] Voll erwerbstätig,,[4] Weniger gut,5,7355.1641,0,2756.6052,0
12309,2015,[0] männlich,56,8,4,9,[2] Teilzeitbeschäftigung,[80] Wach- und Sicherheitsdienste sowie Detekteien,[4] Weniger gut,6,7373.9229,0,654.50592,0
12309,2016,[0] männlich,57,8,4,9,[2] Teilzeitbeschäftigung,[80] Wach- und Sicherheitsdienste sowie Detekteien,[2] Gut,6,7621.6025,0,750.17584,0
12309,2017,[0] männlich,58,8,3,9,[2] Teilzeitbeschäftigung,[80] Wach- und Sicherheitsdienste sowie Detekteien,[2] Gut,8,6016.4932,0,436.24713,0
12309,2018,[0] männlich,59,8,3,9,[2] Teilzeitbeschäftigung,[80] Wach- und Sicherheitsdienste sowie Detekteien,[2] Gut,7,9068.043,0,1266.7678,0
6411,2015,[0] männlich,47,3,1,11.5,[1] Voll erwerbstätig,[13] Herstellung von Textilien,[4] Weniger gut,8,35121.371,0,3334.2708,0
6411,2016,[0] männlich,48,3,1,11.5,[1] Voll erwerbstätig,[13] Herstellung von Textilien,[3] Zufriedenstellend,8,35699.578,0,2993.9976,0
6411,2017,[0] männlich,49,3,1,11.5,[1] Voll erwerbstätig,[13] Herstellung von Textilien,[3] Zufriedenstellend,9,34827.422,0,2845.4089,0
6411,2018,[0] männlich,50,3,1,11.5,[1] Voll erwerbstätig,[13] Herstellung von Textilien,[4] Weniger gut,9,36382.941,0,3035.064,0
6411,2019,[0] männlich,51,3,1,11.5,[1] Voll erwerbstätig,[13] Herstellung von Textilien,[4] Weniger gut,8,36563.773,0,3276.7913,0
19327,2015,[1] weiblich,35,6,4,10.5,[5] Nicht erwerbstätig,,[2] Gut,[10] ganz und gar zufrieden,0,0,0,0
19327,2016,[1] weiblich,36,7,5,10.5,[5] Nicht erwerbstätig,,[2] Gut,[10] ganz und gar zufrieden,0,0,0,0
19327,2017,[1] weiblich,37,7,5,10.5,[5] Nicht erwerbstätig,,[2] Gut,9,0,0,0,0
19327,2018,[1] weiblich,38,7,5,10.5,[2] Teilzeitbeschäftigung,,[2] Gut,9,921.04297,0,1302.77,0
19327,2019,[1] weiblich,39,7,4,10.5,[2] Teilzeitbeschäftigung,[88] Sozialwesen (ohne Heime),[1] Sehr gut,9,9942.8281,0,1195.0941,0
31030,2015,[1] weiblich,38,4,2,18,[2] Teilzeitbeschäftigung,[85] Erziehung und Unterricht,[2] Gut,8,13102.205,0,616.47595,0
31030,2016,[1] weiblich,39,4,2,18,[2] Teilzeitbeschäftigung,[85] Erziehung und Unterricht,[2] Gut,8,16475.869,0,1595.3018,0
20396,2015,[0] männlich,38,4,2,18,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[2] Gut,8,102208.23,0,8696.7539,0
20396,2016,[0] männlich,39,4,2,18,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[2] Gut,7,100184.78,0,8370.7236,0
18409,2015,[0] männlich,50,3,1,15,[1] Voll erwerbstätig,[35] Energieversorgung,[3] Zufriedenstellend,6,64581.449,0,5204.9194,0
18409,2016,[0] männlich,51,3,1,15,[1] Voll erwerbstätig,[35] Energieversorgung,[2] Gut,4,66205.641,0,5468.7363,0
18409,2017,[0] männlich,52,3,1,15,[1] Voll erwerbstätig,[82] Erbringung von wirtschaftlichen Dienstleistungen fuer Unternehmen und Privatpersonen a. n. g.,[3] Zufriedenstellend,7,65931.813,0,5476.9624,0
18409,2018,[0] männlich,53,3,1,15,[1] Voll erwerbstätig,[82] Erbringung von wirtschaftlichen Dienstleistungen fuer Unternehmen und Privatpersonen a. n. g.,[2] Gut,7,70336.563,0,6080.1519,0
18409,2019,[0] männlich,54,3,1,15,[1] Voll erwerbstätig,,[3] Zufriedenstellend,7,74679.891,0,6642.895,0
31485,2015,[1] weiblich,48,3,1,18,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[3] Zufriedenstellend,6,78977.039,0,7910.6963,0
31485,2016,[1] weiblich,49,3,1,18,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[3] Zufriedenstellend,7,98375.008,0,8459.0166,0
31485,2017,[1] weiblich,50,3,1,18,[1] Voll erwerbstätig,[29] Herstellung von Kraftwagen und Kraftwagenteilen,[2] Gut,7,97933.242,0,8296.2617,0
31485,2018,[1] weiblich,51,3,1,18,[5] Nicht erwerbstätig,,[3] Zufriedenstellend,7,116898.58,0,0,0
31485,2019,[1] weiblich,52,3,1,18,[5] Nicht erwerbstätig,,[2] Gut,6,78202.375,0,0,0
16122,2015,[1] weiblich,35,6,4,11.5,"[4] Unregelmässig, geringfügig erwerbstät.",[75] Veterinaerwesen,[3] Zufriedenstellend,8,1,0,387.82901,0
16122,2016,[1] weiblich,36,6,4,11.5,"[4] Unregelmässig, geringfügig erwerbstät.",[75] Veterinaerwesen,[1] Sehr gut,9,6003.5859,0,539.32068,0
